tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2012-06-30,-1.8240723704053186,2.276726561802038,0.1715838381827461,-0.02665312667467135,0.22292952175327124,-0.0955110043570583,0.2644701242045822,0.6643491177041696,-0.4252116742375158
2012-07-01,-1.8240723704053186,1.6317832805442523,-0.15615082999854749,-0.8978059051464216,0.06542289246823856,0.09405664934190712,-0.06028609497266527,0.6643491177041696,-0.4252116742375158
2012-07-04,0.5420887689674005,1.4383002961669165,-0.0742171629532241,0.931614929644254,0.5116916754424978,1.2314625715356995,0.2644701242045822,-0.6545792777379317,-0.4252116742375158
2012-07-05,-1.8240723704053186,1.502794624292695,0.1715838381827461,0.5831538182555538,0.09167399734907734,1.041894917836734,-0.12523733880811477,0.6643491177041696,-0.4252116742375158
2012-07-06,-1.8240723704053186,2.2122322336762594,0.25351750522806954,0.4960385404083788,-0.039581527055116576,0.47319195673983794,0.23199450228685747,0.6643491177041696,-0.4252116742375158
2012-07-12,0.5420887689674005,1.502794624292695,0.33545117227339294,0.32180798471402877,1.3779781365101778,0.6627596104388034,1.336165647489499,-0.6545792777379317,1.3256599255640198
2012-07-17,0.5420887689674005,0.5998740305317952,-0.3200181640891943,0.23469270686685373,1.2467226121059838,1.6105978789336304,1.173787537900875,-0.6545792777379317,1.3256599255640198
2012-07-18,0.5420887689674005,0.8578513430349095,-0.4838854981798411,0.23469270686685373,1.2992248218676614,2.5584361474284574,1.2387387817363247,-0.6545792777379317,1.3256599255640198
2012-07-20,-1.8240723704053186,0.922345671160688,0.08965017113742271,0.4960385404083788,-0.039581527055116576,0.28362430304087255,-0.4175179360676375,0.6643491177041696,-0.4252116742375158
2012-07-21,0.5420887689674005,0.6643683586575738,-0.2380844970438709,-0.11376840452184638,0.9054582486550796,0.47319195673983794,0.7516044529704534,-0.6545792777379317,1.3256599255640198
2012-08-04,-1.8240723704053186,2.4702095461793734,-0.0742171629532241,-0.2008836823690214,-0.1708370514593105,-0.2850786580560237,0.36189698995775643,0.6643491177041696,1.3256599255640198
2012-08-07,0.5420887689674005,2.2122322336762594,-0.3200181640891943,0.5831538182555538,1.7717447097227594,1.6105978789336304,1.82329997625537,-0.6545792777379317,1.3256599255640198
2012-08-08,0.5420887689674005,1.3093116399153595,-0.15615082999854749,0.40892326256120376,1.220471507225145,1.421030225234665,1.1413119159831504,-0.6545792777379317,1.3256599255640198
2012-08-14,-1.8240723704053186,2.2122322336762594,-0.4019518311345177,0.32180798471402877,0.09167399734907734,1.421030225234665,0.23199450228685747,0.6643491177041696,-0.4252116742375158
2012-08-15,-1.8240723704053186,2.018749249298924,-0.3200181640891943,-0.02665312667467135,-0.27584147098266565,1.041894917836734,0.13456763653368323,0.6643491177041696,-0.4252116742375158
2012-08-16,-1.8240723704053186,2.3412208899278166,0.007716504092099311,-0.46222951591054645,-0.1445859465784717,-0.0955110043570583,0.29694574612230695,0.6643491177041696,-0.4252116742375158
2012-08-17,-1.8240723704053186,2.276726561802038,-0.3200181640891943,-0.8106906272992466,-0.013330422174277793,-0.2850786580560237,0.2644701242045822,0.6643491177041696,-0.4252116742375158
2012-08-20,0.5420887689674005,0.14841373365134528,-0.647752832270488,-1.6818434057709968,-0.013330422174277793,-0.4746463117549891,-0.38504231414991275,-0.6545792777379317,-0.4252116742375158
2012-08-21,0.5420887689674005,0.5998740305317952,-0.3200181640891943,-0.37511423806337146,-0.013330422174277793,-1.0433492728518854,-0.38504231414991275,-0.6545792777379317,-0.4252116742375158
2012-08-22,0.5420887689674005,0.7933570149091309,-0.4838854981798411,-1.4204975722294717,0.24918062663411003,-0.0955110043570583,-0.06028609497266527,-0.6545792777379317,-0.4252116742375158
2012-08-23,0.5420887689674005,1.4383002961669165,-0.4019518311345177,-0.9849211829935967,1.220471507225145,-0.6642139654539545,1.1413119159831504,-0.6545792777379317,1.3256599255640198
2012-08-24,0.5420887689674005,1.6962776086700309,0.1715838381827461,-1.1591517386879466,0.5379427803233366,-0.2850786580560237,0.29694574612230695,-0.6545792777379317,-0.4252116742375158
2012-08-25,0.5420887689674005,0.6643683586575738,-0.3200181640891943,-1.3333822943822968,0.6691983047275306,-0.0955110043570583,0.4593238557109307,-0.6545792777379317,1.3256599255640198
2012-08-26,-1.8240723704053186,2.0832435774247022,-0.2380844970438709,-1.0720364608407718,0.3279339412766264,-1.0433492728518854,0.16704325845140797,0.6643491177041696,-0.4252116742375158
2012-08-27,0.5420887689674005,0.9868399992864666,-0.3200181640891943,0.06046215117250368,0.40668725591914273,0.8523272641377687,0.13456763653368323,-0.6545792777379317,-0.4252116742375158
2012-08-29,0.5420887689674005,0.922345671160688,-0.4019518311345177,0.32180798471402877,0.6429471998466918,1.2314625715356995,0.42684823379320597,-0.6545792777379317,1.3256599255640198
2012-09-01,0.5420887689674005,0.922345671160688,0.33545117227339294,-0.37511423806337146,0.5379427803233366,0.47319195673983794,0.29694574612230695,-0.6545792777379317,-0.4252116742375158
2012-09-03,0.5420887689674005,0.922345671160688,-0.0742171629532241,0.23469270686685373,0.48544057056165907,0.6627596104388034,0.23199450228685747,-0.6545792777379317,-0.4252116742375158
2012-09-04,0.5420887689674005,1.2448173117895809,0.49931850636403974,-0.02665312667467135,0.2754317315149488,1.041894917836734,-0.027810473054940523,-0.6545792777379317,-0.4252116742375158
2012-09-05,0.5420887689674005,0.5353797024060166,0.1715838381827461,0.32180798471402877,0.8792071437742408,1.8001655326325958,0.7191288310527287,-0.6545792777379317,1.3256599255640198
2012-09-06,0.5420887689674005,1.373805968041138,0.007716504092099311,0.1475774290196787,1.1942204023443062,0.6627596104388034,1.1088362940654257,-0.6545792777379317,1.3256599255640198
2012-09-07,0.5420887689674005,0.9868399992864666,-0.0742171629532241,0.1475774290196787,0.8004538291317245,0.8523272641377687,0.6217019652995545,-0.6545792777379317,1.3256599255640198
2012-09-08,-1.8240723704053186,0.7288626867833523,-0.15615082999854749,-0.2008836823690214,-0.354594785625182,0.47319195673983794,-0.5149448018208117,0.6643491177041696,-0.4252116742375158
2012-09-09,0.5420887689674005,0.5353797024060166,-0.2380844970438709,-0.9849211829935967,0.4591894656808203,0.8523272641377687,0.1995188803691327,-0.6545792777379317,-0.4252116742375158
2012-09-10,0.5420887689674005,0.5353797024060166,-0.3200181640891943,0.4960385404083788,1.1417181925826287,0.6627596104388034,1.0438850502299761,-0.6545792777379317,1.3256599255640198
2012-09-12,0.5420887689674005,1.2448173117895809,0.33545117227339294,1.7156524302688292,2.323017912220374,0.8523272641377687,2.50528803652759,-0.6545792777379317,1.3256599255640198
2012-09-13,0.5420887689674005,0.4708853742802381,0.25351750522806954,-0.02665312667467135,0.012920682706560991,1.9897331863315613,-0.352566692232188,-0.6545792777379317,-0.4252116742375158
2012-09-14,0.5420887689674005,1.373805968041138,0.8270531745453333,-0.11376840452184638,1.7192424999610818,1.6105978789336304,1.7583487324199207,-0.6545792777379317,1.3256599255640198
2012-09-19,-1.8240723704053186,2.4702095461793734,0.49931850636403974,0.40892326256120376,0.2754317315149488,0.28362430304087255,0.36189698995775643,0.6643491177041696,1.3256599255640198
2012-09-28,0.5420887689674005,0.7288626867833523,0.49931850636403974,0.1475774290196787,1.7717447097227594,1.041894917836734,1.82329997625537,-0.6545792777379317,1.3256599255640198
2012-11-18,0.5420887689674005,-1.012484172612669,-0.3200181640891943,-1.0720364608407718,-0.5646036246718923,-0.85378161915292,-1.0670303744221326,-0.6545792777379317,-0.4252116742375158
2012-12-01,0.5420887689674005,-0.23855223510332613,0.25351750522806954,2.7610357644349293,0.7217005144892081,0.28362430304087255,0.5242750995463802,-0.6545792777379317,1.3256599255640198
2012-12-12,0.5420887689674005,0.5998740305317952,-0.8935538334064581,0.32180798471402877,2.2180134926970188,0.47319195673983794,2.375385548856691,-0.6545792777379317,1.3256599255640198
2012-12-13,0.5420887689674005,0.0839194055255667,-1.7128905038596922,0.8444996517970789,1.4829825560335328,1.421030225234665,1.466068135160398,-0.6545792777379317,1.3256599255640198
2012-12-17,0.5420887689674005,-0.6255182038579975,-1.6309568368143688,0.23469270686685373,1.1942204023443062,0.6627596104388034,1.1088362940654257,-0.6545792777379317,1.3256599255640198
2012-12-18,0.5420887689674005,-0.8834955163611118,-1.5490231697690453,0.8444996517970789,0.747951619370047,0.47319195673983794,0.556750721464105,-0.6545792777379317,1.3256599255640198
2012-12-19,0.5420887689674005,0.14841373365134528,-1.7128905038596922,1.8898829859631792,2.3492690171012125,0.28362430304087255,2.5377636584453147,-0.6545792777379317,1.3256599255640198
2012-12-20,0.5420887689674005,0.21290806177712385,-1.2212885015877517,0.32180798471402877,2.0080046536503087,0.6627596104388034,2.115580573514893,-0.6545792777379317,1.3256599255640198
2012-12-31,0.5420887689674005,-1.7219217819962331,-2.040625172040986,-1.2462670165351217,1.955502443888631,-1.801619887647747,2.0506293296794436,-0.6545792777379317,1.3256599255640198
2013-01-01,-1.0353519906144122,0.7933570149091309,-1.876757837950339,-0.2008836823690214,1.4829825560335328,-1.2329169265508508,1.466068135160398,-0.6545792777379317,1.3256599255640198
2013-01-05,-1.0353519906144122,-0.6255182038579975,-1.7948241709050157,-1.3333822943822968,0.8529560388934021,-1.6120522339487815,0.6866532091350039,-0.6545792777379317,1.3256599255640198
2013-01-06,-1.0353519906144122,-1.9798990944993473,-1.9586915049956624,-0.8106906272992466,1.8767491292461147,-1.422484580249816,1.953202463926269,-0.6545792777379317,1.3256599255640198
2013-01-07,-1.0353519906144122,-2.2378764070024615,-1.876757837950339,-1.3333822943822968,2.4017712268628904,-1.0433492728518854,2.602714902280764,-0.6545792777379317,1.3256599255640198
2013-01-08,0.5420887689674005,-1.9154047663735687,-2.040625172040986,-0.37511423806337146,-1.2471323515737005,-1.9911875413467124,-1.8464453004475265,0.6643491177041696,-2.176083274039051
2013-01-10,-1.0353519906144122,-2.495853719505576,-1.876757837950339,-1.1591517386879466,-0.06583263193595536,-1.9911875413467124,-0.4499935579853623,-0.6545792777379317,-0.4252116742375158
2013-01-11,-1.0353519906144122,-1.5284387976188973,-1.7948241709050157,-1.2462670165351217,-0.6696080441952473,-2.180755195045678,-1.1969328620930315,-0.6545792777379317,-0.4252116742375158
2013-01-12,-1.0353519906144122,-1.592933125744676,-1.6309568368143688,-1.1591517386879466,1.6142380804377268,-1.9911875413467124,1.6284462447490216,-0.6545792777379317,1.3256599255640198
2013-01-13,-1.0353519906144122,-1.6574274538704545,-1.9586915049956624,0.6702690961027289,1.9817535487694697,-1.0433492728518854,2.0831049515971682,-0.6545792777379317,1.3256599255640198
2013-01-14,-1.0353519906144122,-0.8834955163611118,-1.876757837950339,-0.2879989602161964,2.428022331743729,-0.6642139654539545,2.6351905241984888,-0.6545792777379317,1.3256599255640198
2013-01-15,-1.0353519906144122,-0.6255182038579975,-1.9586915049956624,0.931614929644254,1.9817535487694697,1.041894917836734,2.0831049515971682,-0.6545792777379317,1.3256599255640198
2013-01-16,-1.0353519906144122,-0.5610238757322189,-1.7128905038596922,0.6702690961027289,2.1130090731736635,0.6627596104388034,2.2454830611857917,-0.6545792777379317,1.3256599255640198
2013-01-20,-1.0353519906144122,-1.5284387976188973,-1.9586915049956624,-1.0720364608407718,1.929251339007792,-1.0433492728518854,2.0181537077617184,-0.6545792777379317,1.3256599255640198
2013-01-21,-1.0353519906144122,-0.49652954760644036,-1.7128905038596922,-0.5493447937577215,2.4017712268628904,-0.85378161915292,2.602714902280764,-0.6545792777379317,1.3256599255640198
2013-01-23,-1.0353519906144122,-0.36754089135488327,-1.467089502723722,1.8027677081160043,1.587986975556888,-0.2850786580560237,1.5959706228312969,-0.6545792777379317,1.3256599255640198
2013-01-24,-1.0353519906144122,-1.4639444694931187,-1.7948241709050157,-0.11376840452184638,1.4829825560335328,-1.2329169265508508,1.466068135160398,-0.6545792777379317,1.3256599255640198
2013-01-25,-1.0353519906144122,-0.7545068601095546,-1.5490231697690453,0.40892326256120376,2.0080046536503087,-0.2850786580560237,2.115580573514893,-0.6545792777379317,1.3256599255640198
2013-01-26,-1.0353519906144122,-0.045069250725990426,-1.467089502723722,1.8027677081160043,1.7192424999610818,-0.2850786580560237,1.7583487324199207,-0.6545792777379317,1.3256599255640198
2013-01-27,-1.0353519906144122,-0.6900125319837761,-1.7948241709050157,-0.37511423806337146,1.1417181925826287,-1.0433492728518854,1.0438850502299761,-0.6545792777379317,1.3256599255640198
2013-01-30,-1.0353519906144122,-0.49652954760644036,-1.7948241709050157,-0.02665312667467135,1.9030002341269534,-0.4746463117549891,1.985678085843994,-0.6545792777379317,1.3256599255640198
2013-02-01,-1.0353519906144122,0.40639104615445953,-0.647752832270488,0.4960385404083788,2.086757968292825,-0.0955110043570583,2.213007439268067,-0.6545792777379317,1.3256599255640198
2013-02-04,-0.24663161082350582,1.5672889524184737,-1.057421167497105,2.238344097351879,1.2992248218676614,1.6105978789336304,1.2387387817363247,-0.6545792777379317,1.3256599255640198
2013-02-05,-0.24663161082350582,-0.23855223510332613,-1.467089502723722,0.6702690961027289,2.086757968292825,0.8523272641377687,2.213007439268067,-0.6545792777379317,1.3256599255640198
2013-02-06,-1.0353519906144122,-0.6900125319837761,-1.6309568368143688,-0.11376840452184638,1.9030002341269534,-0.4746463117549891,1.985678085843994,-0.6545792777379317,1.3256599255640198
2013-02-11,-1.0353519906144122,0.5998740305317952,-0.4838854981798411,1.8027677081160043,2.2442645975778577,1.2314625715356995,2.4078611707744155,-0.6545792777379317,1.3256599255640198
2013-02-12,-1.0353519906144122,0.4708853742802381,-0.8116201663611348,0.4960385404083788,2.086757968292825,0.6627596104388034,2.213007439268067,-0.6545792777379317,1.3256599255640198
2013-02-16,-1.0353519906144122,-0.8834955163611118,-1.6309568368143688,-0.7235753494520716,2.506775646386245,-1.0433492728518854,2.7326173899516633,-0.6545792777379317,1.3256599255640198
2013-02-17,-1.0353519906144122,-1.9154047663735687,-1.7948241709050157,-0.8106906272992466,1.456731451152694,-1.2329169265508508,1.4335925132426732,-0.6545792777379317,1.3256599255640198
2013-02-18,-1.0353519906144122,-1.141472828864226,-1.5490231697690453,0.32180798471402877,1.955502443888631,-0.2850786580560237,2.0506293296794436,-0.6545792777379317,1.3256599255640198
2013-02-19,-1.0353519906144122,-1.2059671569900046,-1.6309568368143688,0.23469270686685373,0.6691983047275306,-0.4746463117549891,0.4593238557109307,-0.6545792777379317,1.3256599255640198
2013-02-20,-1.0353519906144122,-0.30304656322910467,-1.5490231697690453,1.105845485338604,1.7454936048419207,-0.6642139654539545,1.7908243543376454,-0.6545792777379317,1.3256599255640198
2013-02-21,-1.0353519906144122,-0.5610238757322189,-1.6309568368143688,1.2800760410329541,1.929251339007792,0.47319195673983794,2.0181537077617184,-0.6545792777379317,1.3256599255640198
2013-02-22,-1.0353519906144122,-0.8190011882353332,-1.7128905038596922,-0.37511423806337146,-0.38084589050602075,-1.0433492728518854,-0.8397010209980592,-0.6545792777379317,-0.4252116742375158
2013-02-23,-1.0353519906144122,-0.8834955163611118,-1.7948241709050157,-0.37511423806337146,2.3492690171012125,-0.85378161915292,2.5377636584453147,-0.6545792777379317,1.3256599255640198
2013-02-25,-1.0353519906144122,-0.6900125319837761,-1.7128905038596922,-0.46222951591054645,1.456731451152694,-0.2850786580560237,1.4335925132426732,-0.6545792777379317,1.3256599255640198
2013-03-01,-1.0353519906144122,-0.9479898444868903,-1.5490231697690453,-0.46222951591054645,1.220471507225145,-0.4746463117549891,1.1413119159831504,-0.6545792777379317,1.3256599255640198
2013-03-05,-1.0353519906144122,-1.2059671569900046,-1.7948241709050157,0.7573843739499039,1.4042292413910165,-0.0955110043570583,1.3686412694072236,-0.6545792777379317,1.3256599255640198
2013-03-10,-1.0353519906144122,-0.30304656322910467,-1.6309568368143688,-0.6364600716048965,2.4017712268628904,-1.6120522339487815,2.602714902280764,-0.6545792777379317,1.3256599255640198
2013-03-11,-1.0353519906144122,-0.7545068601095546,-1.6309568368143688,-0.8106906272992466,2.4542734366245678,-0.0955110043570583,2.6676661461162134,-0.6545792777379317,1.3256599255640198
2013-03-23,-1.0353519906144122,0.8578513430349095,-0.647752832270488,0.6702690961027289,2.3492690171012125,-0.4746463117549891,2.5377636584453147,-0.6545792777379317,1.3256599255640198
2013-04-02,-0.24663161082350582,0.2774023899029024,-0.8116201663611348,0.931614929644254,0.35418504615746516,1.2314625715356995,0.06961639269823372,-0.6545792777379317,-0.4252116742375158
2013-04-03,0.5420887689674005,0.5353797024060166,-0.8116201663611348,1.192960763185779,1.9030002341269534,1.9897331863315613,1.985678085843994,-0.6545792777379317,1.3256599255640198
2013-04-04,0.5420887689674005,0.14841373365134528,-1.1393548345424283,0.4960385404083788,1.7192424999610818,0.09405664934190712,1.7583487324199207,-0.6545792777379317,1.3256599255640198
2013-04-05,0.5420887689674005,-0.4320352194806618,-0.9754875004517816,0.7573843739499039,-0.32834368074434317,-0.0955110043570583,-0.7747497771626097,-0.6545792777379317,-0.4252116742375158
2013-04-06,0.5420887689674005,-0.7545068601095546,-0.5658191652251645,-0.5493447937577215,1.4042292413910165,-0.0955110043570583,1.3686412694072236,-0.6545792777379317,1.3256599255640198
2013-04-07,-1.0353519906144122,0.4708853742802381,-1.467089502723722,-0.5493447937577215,-0.40709699538685956,-0.2850786580560237,-0.6448472894917108,0.6643491177041696,-0.4252116742375158
2013-04-08,1.330809148758307,-0.4320352194806618,-0.15615082999854749,1.105845485338604,2.323017912220374,1.6105978789336304,2.50528803652759,-0.6545792777379317,1.3256599255640198
2013-04-09,1.330809148758307,-0.4320352194806618,-1.3851558356783986,0.6702690961027289,2.323017912220374,1.2314625715356995,2.50528803652759,-0.6545792777379317,1.3256599255640198
2013-04-10,-0.24663161082350582,0.019425077399788142,-1.057421167497105,-0.11376840452184638,0.5379427803233366,0.47319195673983794,0.29694574612230695,-0.6545792777379317,-0.4252116742375158
2013-04-11,0.5420887689674005,0.9868399992864666,-1.057421167497105,0.32180798471402877,0.38043615103830397,0.6627596104388034,0.10209201461595847,-0.6545792777379317,-0.4252116742375158
2013-04-12,0.5420887689674005,0.019425077399788142,-1.057421167497105,0.32180798471402877,-0.6433569393144086,0.8523272641377687,-0.872176642915784,0.6643491177041696,-0.4252116742375158
2013-04-13,-1.0353519906144122,-0.30304656322910467,-1.5490231697690453,-0.6364600716048965,-1.0633746174078291,-0.0955110043570583,-1.0345547525044076,0.6643491177041696,-0.4252116742375158
2013-04-16,0.5420887689674005,-0.045069250725990426,-1.1393548345424283,0.06046215117250368,0.3016828363957876,1.041894917836734,0.004665148862784224,-0.6545792777379317,-0.4252116742375158
2013-04-18,-1.8240723704053186,-0.8834955163611118,-1.5490231697690453,0.1475774290196787,1.1154670877017898,1.041894917836734,1.0114094283122514,-0.6545792777379317,1.3256599255640198
2013-04-19,1.330809148758307,-0.17405790697754756,-0.8935538334064581,1.4543065967273041,1.4304803462718554,1.041894917836734,1.4011168913249483,-0.6545792777379317,1.3256599255640198
2013-04-20,1.330809148758307,0.2774023899029024,-0.4019518311345177,0.40892326256120376,1.2992248218676614,0.6627596104388034,1.2387387817363247,-0.6545792777379317,1.3256599255640198
2013-04-21,0.5420887689674005,0.7933570149091309,-1.3851558356783986,0.6702690961027289,1.0892159828209511,0.47319195673983794,0.9789338063945267,-0.6545792777379317,1.3256599255640198
2013-04-22,0.5420887689674005,-0.4320352194806618,-0.8935538334064581,0.23469270686685373,-0.19708815634014928,-0.85378161915292,-0.612371667573986,-0.6545792777379317,-0.4252116742375158
2013-04-23,-1.8240723704053186,0.6643683586575738,-0.7296864993158113,2.1512288195047042,-0.039581527055116576,0.6627596104388034,-0.4175179360676375,-0.6545792777379317,-0.4252116742375158
2013-04-24,1.330809148758307,0.5353797024060166,-0.5658191652251645,0.32180798471402877,-0.32834368074434317,-0.0955110043570583,-0.612371667573986,0.6643491177041696,-0.4252116742375158
2013-04-25,1.330809148758307,1.2448173117895809,-1.057421167497105,1.192960763185779,1.6142380804377268,-0.4746463117549891,1.6284462447490216,-0.6545792777379317,1.3256599255640198
2013-04-26,0.5420887689674005,0.922345671160688,-0.5658191652251645,2.499689930893404,0.5379427803233366,1.421030225234665,0.29694574612230695,-0.6545792777379317,-0.4252116742375158
2013-04-27,0.5420887689674005,0.341896718028681,-0.8935538334064581,-0.2879989602161964,-0.09208373681679415,-1.0433492728518854,-0.482469179903087,-0.6545792777379317,-0.4252116742375158
2013-04-28,0.5420887689674005,0.5998740305317952,-0.9754875004517816,-0.2879989602161964,-0.4858503100293759,-0.6642139654539545,-0.5798960456562613,0.6643491177041696,-0.4252116742375158
2013-04-29,0.5420887689674005,0.2774023899029024,-0.3200181640891943,-0.9849211829935967,-0.4858503100293759,-0.4746463117549891,-0.7422741552448849,0.6643491177041696,-0.4252116742375158
2013-04-30,0.5420887689674005,0.5353797024060166,-0.647752832270488,-1.2462670165351217,-0.27584147098266565,-0.6642139654539545,-0.612371667573986,0.6643491177041696,-0.4252116742375158
2013-05-01,0.5420887689674005,0.5353797024060166,-1.3032221686330752,-0.9849211829935967,-0.11833484169763292,-0.85378161915292,-0.5149448018208117,-0.6545792777379317,-0.4252116742375158
2013-05-02,1.330809148758307,-0.4320352194806618,-1.2212885015877517,0.32180798471402877,0.11792510222991612,0.47319195673983794,-0.22266420456128902,-0.6545792777379317,-0.4252116742375158
2013-05-03,-0.24663161082350582,0.5353797024060166,-0.7296864993158113,-0.2008836823690214,-0.1708370514593105,-0.6642139654539545,-0.5798960456562613,-0.6545792777379317,-0.4252116742375158
2013-05-04,-0.24663161082350582,0.9868399992864666,-0.2380844970438709,-0.7235753494520716,0.40668725591914273,-0.85378161915292,0.13456763653368323,-0.6545792777379317,-0.4252116742375158
2013-05-05,0.5420887689674005,0.8578513430349095,-0.8116201663611348,-0.8106906272992466,-0.24959036610182683,-0.6642139654539545,-0.4499935579853623,0.6643491177041696,-0.4252116742375158
2013-05-06,0.5420887689674005,1.6962776086700309,-0.7296864993158113,0.5831538182555538,0.9054582486550796,0.28362430304087255,0.7516044529704534,-0.6545792777379317,1.3256599255640198
2013-05-07,0.5420887689674005,1.6962776086700309,-1.2212885015877517,0.23469270686685373,0.012920682706560991,-0.0955110043570583,-0.027810473054940523,0.6643491177041696,-0.4252116742375158
2013-05-08,0.5420887689674005,-0.30304656322910467,-1.3851558356783986,0.1475774290196787,-0.19708815634014928,0.09405664934190712,-0.612371667573986,-0.6545792777379317,-0.4252116742375158
2013-05-09,0.5420887689674005,0.2774023899029024,-0.7296864993158113,-0.11376840452184638,-0.039581527055116576,0.09405664934190712,-0.4175179360676375,-0.6545792777379317,-0.4252116742375158
2013-05-10,1.330809148758307,0.7288626867833523,-1.1393548345424283,0.23469270686685373,1.0104626681784348,1.6105978789336304,0.8815069406413524,-0.6545792777379317,1.3256599255640198
2013-05-11,-0.24663161082350582,0.341896718028681,1.728323512043891,0.23469270686685373,0.8267049340125633,0.47319195673983794,0.6541775872172791,-0.6545792777379317,1.3256599255640198
2013-05-12,0.5420887689674005,-0.36754089135488327,-1.3032221686330752,0.23469270686685373,0.8267049340125633,0.28362430304087255,0.6541775872172791,-0.6545792777379317,1.3256599255640198
2013-05-13,0.5420887689674005,0.40639104615445953,-0.8935538334064581,0.6702690961027289,-0.8271146734802801,0.47319195673983794,-0.6773229114094355,0.6643491177041696,-0.4252116742375158
2013-05-14,1.330809148758307,1.7607719367958095,-0.8116201663611348,2.1512288195047042,0.38043615103830397,1.9897331863315613,0.10209201461595847,-0.6545792777379317,-0.4252116742375158
2013-05-15,0.5420887689674005,1.2448173117895809,-0.647752832270488,0.931614929644254,-0.590854729552731,2.1793008400305265,-0.2551398264790138,0.6643491177041696,-0.4252116742375158
2013-05-16,0.5420887689674005,0.40639104615445953,-1.057421167497105,0.4960385404083788,-0.38084589050602075,2.1793008400305265,-0.6773229114094355,0.6643491177041696,-0.4252116742375158
2013-05-17,0.5420887689674005,1.5672889524184737,0.007716504092099311,0.06046215117250368,-0.039581527055116576,0.28362430304087255,-0.09276171689039002,0.6643491177041696,-0.4252116742375158
2013-05-18,0.5420887689674005,0.341896718028681,0.007716504092099311,0.5831538182555538,1.4829825560335328,0.8523272641377687,1.466068135160398,-0.6545792777379317,1.3256599255640198
2013-05-19,0.5420887689674005,0.922345671160688,-0.7296864993158113,0.1475774290196787,1.4304803462718554,2.1793008400305265,1.4011168913249483,-0.6545792777379317,1.3256599255640198
2013-05-20,1.330809148758307,-0.5610238757322189,-1.057421167497105,0.40892326256120376,1.9817535487694697,2.1793008400305265,2.0831049515971682,-0.6545792777379317,1.3256599255640198
2013-05-21,1.330809148758307,1.1803229836638023,-0.647752832270488,0.23469270686685373,1.2729737169868225,1.421030225234665,1.2062631598186,-0.6545792777379317,1.3256599255640198
2013-05-23,1.330809148758307,0.341896718028681,0.9909205086359801,2.0641135416575294,1.8504980243652758,1.421030225234665,1.9207268420085444,-0.6545792777379317,1.3256599255640198
2013-05-24,1.330809148758307,0.019425077399788142,-0.4019518311345177,0.06046215117250368,1.0629648779401124,1.421030225234665,0.946458184476802,-0.6545792777379317,1.3256599255640198
2013-05-25,0.5420887689674005,0.922345671160688,-1.1393548345424283,-0.46222951591054645,0.5379427803233366,1.6105978789336304,0.29694574612230695,-0.6545792777379317,-0.4252116742375158
2013-05-26,0.5420887689674005,0.019425077399788142,-0.8116201663611348,-0.2879989602161964,0.6429471998466918,0.09405664934190712,0.42684823379320597,-0.6545792777379317,1.3256599255640198
2013-05-27,-0.24663161082350582,1.6317832805442523,-0.5658191652251645,0.23469270686685373,0.3016828363957876,1.2314625715356995,0.004665148862784224,-0.6545792777379317,-0.4252116742375158
2013-05-28,-1.0353519906144122,0.4708853742802381,-0.3200181640891943,0.32180798471402877,-0.013330422174277793,1.6105978789336304,-0.38504231414991275,-0.6545792777379317,-0.4252116742375158
2013-05-30,0.5420887689674005,-0.23855223510332613,-0.7296864993158113,-0.7235753494520716,-0.09208373681679415,1.041894917836734,-0.482469179903087,-0.6545792777379317,-0.4252116742375158
2013-05-31,0.5420887689674005,-0.6900125319837761,-1.1393548345424283,-0.8106906272992466,-0.4858503100293759,1.421030225234665,-0.9696035086689583,-0.6545792777379317,-0.4252116742375158
2013-06-01,0.5420887689674005,-0.8190011882353332,-1.2212885015877517,-0.8106906272992466,0.06542289246823856,-0.0955110043570583,-0.2876154483967385,-0.6545792777379317,-0.4252116742375158
2013-06-02,0.5420887689674005,0.2774023899029024,-0.8935538334064581,1.105845485338604,-0.24959036610182683,1.9897331863315613,-0.6773229114094355,-0.6545792777379317,-0.4252116742375158
2013-06-03,0.5420887689674005,0.0839194055255667,-1.2212885015877517,-0.11376840452184638,-0.4858503100293759,0.09405664934190712,-0.8397010209980592,0.6643491177041696,-0.4252116742375158
2013-06-04,0.5420887689674005,-0.4320352194806618,-1.3851558356783986,0.1475774290196787,-0.8796168832419576,0.09405664934190712,-1.0995059963398572,0.6643491177041696,-0.4252116742375158
2013-06-05,0.5420887689674005,-0.045069250725990426,-1.3032221686330752,1.105845485338604,0.43293836079998155,0.28362430304087255,0.16704325845140797,-0.6545792777379317,-0.4252116742375158
2013-06-06,0.5420887689674005,-0.6255182038579975,-1.467089502723722,0.23469270686685373,-0.8008635685994413,-0.4746463117549891,-1.1969328620930315,0.6643491177041696,-0.4252116742375158
2013-06-07,0.5420887689674005,0.8578513430349095,-0.7296864993158113,2.0641135416575294,1.8504980243652758,2.368868493729492,1.9207268420085444,-0.6545792777379317,1.3256599255640198
2013-06-09,-1.0353519906144122,0.341896718028681,0.49931850636403974,1.105845485338604,1.955502443888631,0.8523272641377687,2.0506293296794436,-0.6545792777379317,1.3256599255640198
2013-06-10,-0.24663161082350582,-0.23855223510332613,-0.3200181640891943,-0.11376840452184638,0.9054582486550796,0.6627596104388034,0.7516044529704534,-0.6545792777379317,1.3256599255640198
